ID	default.pvalue	period	phase	amplitude
AT5G25980.2	0.997353193533523	23.6487912836227	12.9880439807488	633617.005589101
AT4G35090.1	0.185536140366176	24.4363867684478	10.703142046566	26299.4720959741
AT1G35720.1	0.0342214701412209	24.1191994332271	6.27540705460962	222535.508233972
AT2G47730.1	1	24.5	12.0050294067211	37183.7913847531
AT4G17090.1	0.00250674173938858	23.9332054412277	20.938009728311	94692.480849358
AT1G70890.1	0.22342362072561	23.5	13.9311775857814	123833.374004752
AT2G45820.1	0.0861845993219961	24.5	16.0883634791372	25876.151863125
AT1G02920.1	0.0368092669451572	24.5	11.4390277506912	5792.08380715104
AT1G26770.2	0.361334408717372	24.5	21.2954459879563	2935.4345848973
AT4G36030.1	0.999999993196866	23.5	17.5526468435045	2011.54181533578
AT4G14040.1	0.00119303211159782	23.6408642395373	9.26136524283512	96438.7841980826
AT1G43670.1	0.990578809126075	23.5	12.0054609762363	88736.5462331303
AT4G05180.1	0.0655790488596401	23.6250424736663	14.8838760386881	2558276.09667873
AT2G38550.1	0.997589277808697	24.5	17.0738431251522	7637.81069175676
AT1G33730.1	0.651228954872449	24.2231153983565	6.45653260849868	20421.9121382472
AT2G01330.1	1	24.5	19.7499711683831	1767.4105183745
AT2G30860.1	0.176629375427762	24.5	0.888685915783544	522247.465620649
AT3G15950.1	0.908126370755485	24.1450124245652	8.98233613964681	1294.45852292922
AT5G56090.1	0.214683517533445	23.5	15.5209637172631	5755.10057802378
AT2G22170.1	0.999999999989434	23.5	13.5121127498964	10974.8474484589
AT2G45770.2	0.396399709206613	24.5	12.8272064287205	3304.66911364633
AT2G44120.2	0.799517014067053	23.9917630564319	11.0003680287019	15126.3230346156
AT4G35830.1	0.853373296454053	23.8669788414845	14.2757106540235	12742.8026143057
AT3G02560.1	0.931103002008195	23.5	9.96201703223596	20101.9771542117
AT2G33830.2	3.46498479031343e-06	24.1796012815948	9.99299416901013	23435.5047277494
AT5G55660.1	0.110906960496193	23.6487912836227	11.8083864000013	6453.31579871721
AT3G14930.1	0.99999931358871	24.5	14.6356728201544	25809.1447077247
AT1G13930.1	0.859979637964155	24.5	13.0258627400544	890894.408546272
AT5G64260.1	1	23.5	0.727429475628153	177.927114695258
AT5G14780.1	0.200175959357937	23.680607715944	13.4399057081665	73642.3761811463
AT1G70940.1	0.00390536610898118	23.680607715944	8.53442362338658	5249.37558126014
AT1G44575.1	0.999999999999862	23.5	15.1727038006569	343017.914771431
AT3G61470.1	0.0117433795678515	23.7933471216822	4.99666322504343	277747.141553621
ATCG00730.1	0.9999999958467	23.8177892918825	7.92610798450663	64713.564642868
AT4G38970.1	0.715221143162412	23.777108433735	9.01628525916059	2344201.58532724
AT1G19910.1	0.329979841796021	24.5	0.449138106926011	76327.3484632181
AT4G23600.1	0.230723403552976	23.777108433735	11.4736216301215	49536.7422858224
AT2G44160.1	0.802316661213785	24.5	8.08816417211277	34758.1405948649
AT2G22990.3	0.100015308907174	24.0424146427315	13.001834577996	43518.5235451534
AT2G26340.2	1	23.5	1.8607557841132	4768.31800847176
AT2G25450.1	0.999999870565181	23.5	12.7930871631823	63414.4970786835
AT4G39800.1	1.88771623954587e-06	24.1796012815948	21.002857077387	32633.1738847139
AT4G25130.1	1	23.5	12.1958973871233	40689.6533398699
AT5G38940.1	0.880663198348088	23.7206235011991	18.7158401300636	1671.42383321393
AT3G23600.1	0.999998825925252	24.5	7.02802851546402	40394.4339393774
ATCG00780.1	0.012391815802322	23.6567291311754	6.10221750141927	23693.7532517932
AT2G37170.1	0.805020454843531	23.5	18.14964988962	6167.16537690365
AT5G22580.1	0.990690440882209	23.5	10.3049323607736	9472.88987132213
AT2G25080.1	0.317710693461708	23.5465744178198	13.7734845197743	229121.216079619
AT5G26570.1	0.885849283716557	23.5	21.5501712841654	8797.67471351017
AT4G25620.1	0.726263082045435	24.1969696969697	0.749004926462282	24934.4952930264
AT5G60600.1	0.148797739739882	23.5	11.0262987751233	80245.3894703807
AT3G10920.1	0.586875941819063	23.8587521663778	5.54132089523509	39326.3143730488
AT5G67430.1	0.950357658040932	23.5	15.1822447948226	9676.4141971293
AT1G51400.1	0.0201192767049866	23.9332054412277	12.132391876708	9159.51217884207
AT1G23860.1	0.0580999869857475	24.1020516448532	12.0303570890707	3131.93251863867
AT3G49190.1	0.926336045005154	23.5	16.5671928667007	7403.951656073
AT4G39080.1	0.990490320712931	23.7125984251969	12.001793426687	19886.725712116
AT5G67050.1	0.145961712113264	23.531007751938	17.4139256994902	27473.6630854594
AT5G58250.1	0.999999981698122	24.5	9.87292486277713	3395.76705761085
AT1G45201.1	0.06176854845211	24.2231153983565	4.87666490635003	18015.4236458649
AT3G16460.1	1	23.5	13.1745509330725	24234.8790686286
AT2G28900.1	1	23.5	12.516274571699	97510.6375373685
AT4G25450.1	0.123952827339763	23.5	9.95174904678773	23611.252152453
AT1G66410.2	0.999691694123479	24.5	14.3654958319537	35375.1247586261
AT1G32470.1	0.95035270238969	24.5	15.1747974446433	893.806177689248
AT5G25460.1	0.650058223587985	24.5	9.94595588416127	14412.316658956
AT2G23600.1	1	23.5	16.5956795635572	1936.36506532442
AT3G47070.1	0.61979117220426	24.1020516448532	22.8157613453452	150678.99996485
AT4G31700.1	0.0041544992315713	23.5	18.8038359318456	16692.7413877269
ATCG01090.1	0.42393282817062	24.5	12.5155478626373	1277.25537211119
AT4G39260.1	0.271893104123431	24.1709356101032	16.3253284028342	189740.768851617
AT5G66390.1	0.0582445417177688	24.2581512002866	21.8764888278665	1798.83787197491
