ID	default.pvalue
AT1G01180	0.0612157617806718
AT1G01210	0.274914359493639
AT1G01300	0.793933604639163
AT1G01360	0.011498274438579
AT1G01480	0.654761907704814
AT1G01500	0.00324236294176755
AT1G01520	0.00416891296216367
AT1G01540	0.0238030960213379
AT1G01550	0.84229766133517
AT1G01570	0.463076250919638
AT1G01600	0.930302108045548
AT1G01630	0.56136154823918
AT1G01715	0.0321840585175762
AT1G02000	0.0717255905738519
AT1G02300	0.0173639089358177
AT1G02390	0.582066417989349
AT1G02500	0.00793464644235936
AT1G02640	0.588501161178524
AT1G02650	1.0026088997582e-05
AT1G02720	0.152780143636496
AT1G02840	0.0888336522075868
AT1G03090	0.00867702500626009
AT1G03220	0.0475646235795591
AT1G03230	0.0106969293362369
AT1G03440	0.345441352663136
AT1G03630	0.0582515441878721
AT1G03930	0.304497951548466
AT1G04170	0.331739421012706
AT1G04250	0.00126194864669965
AT1G04350	0.00543124142790832
AT1G04520	0.140457518852135
AT1G04550	0.0278085829043895
AT1G04690	0.0392480049315636
AT1G04810	0.53187190047956
AT1G05000	0.0539805216780246
AT1G05200	0.574368802504119
AT1G05540	0.0355242389861851
AT1G05562	0.0297885255298656
AT1G05620	0.0030130841341623
AT1G05690	0.671331290198607
AT1G05805	8.76177139177105e-07
AT1G05890	0.0950051526025129
AT1G06160	0.0576943818347902
AT1G06230	0.435791020293378
AT1G06630	0.476993755783387
AT1G06640	0.0741562156258367
AT1G06680	0.0986013119483913
AT1G07180	9.05754182473561e-07
AT1G07280	0.111163366698279
AT1G07420	0.0910627679357159
AT1G07510	0.189013309539429
AT1G07728	0.0143133232758975
AT1G07810	0.11603329435384
AT1G07830	0.00730910331793848
AT1G07890	0.45822763050346
AT1G07910	0.000603195359668929
AT1G07920	0.0741414552535272
AT1G07930	0.77953282728834
AT1G07990	0.834189653201698
AT1G08260	0.855861638181261
AT1G08280	0.324002151809721
AT1G08300	0.01423258797268
AT1G08370	0.415270934005643
AT1G08420	0.0853470052683223
AT1G08530	0.00614053998621891
AT1G08760	0.86634285350916
AT1G08890	0.00118387086679336
AT1G08920	0.213132957407627
AT1G08940	0.676503325664992
AT1G09310	0.891184413048812
AT1G09490	7.79822668894493e-07
AT1G09530	0.0157398899326442
AT1G09590	0.363669930204342
AT1G09650	0.837978439906003
AT1G09750	0.320956861290126
AT1G09794	0.0567350161720105
AT1G09815	0.163063936105851
AT1G09870	0.212688156444587
AT1G09960	0.513394774423911
AT1G09970	0.856113476421573
AT1G10210	0.0341015497951607
AT1G10270	0.108987372534521
AT1G10290	0.305913733280239
AT1G10560	0.127629585622895
AT1G10657	0.26278179435918
AT1G10660	0.00754050666248967
AT1G10670	0.81444588829802
AT1G10850	0.181058631598327
AT1G11060	0.600379649929602
AT1G11125	0.74322417412784
AT1G11260	0.00217028967825125
AT1G11320	0.629933637728522
AT1G11330	0.306062317252498
AT1G11440	0.00195382176747097
AT1G11790	0.775686395028641
AT1G11860	0.0469608725597693
AT1G12110	0.0234836598288579
AT1G12220	0.130754706055143
AT1G12320	0.258722685905914
AT1G12330	0.318109267810891
AT1G12350	0.0446540498784374
AT1G12460	0.664527524015076
AT1G12770	0.0540829996615077
AT1G12840	0.0111997820001824
AT1G13080	8.30967313541057e-07
AT1G13090	0.148707484487343
AT1G13100	0.037929626186424
AT1G13110	0.153093471470464
AT1G13180	0.00214654637891567
AT1G13280	4.93208803884798e-05
AT1G13740	0.630137171720923
AT1G13770	0.323282361232137
AT1G13930	0.453836367176111
AT1G14230	0.269464289110186
AT1G14280	0.00518609331966269
AT1G14350	0.0196850861786206
AT1G14370	0.711466950187152
AT1G14430	0.00351120833730935
AT1G14580	0.0759330956610019
AT1G14650	0.90007812710667
AT1G14685	0.0070156925598088
AT1G14687	0.00869551513939422
AT1G14920	0.615496203247558
AT1G15110	0.865326647074669
AT1G15120	8.42217821206504e-07
AT1G15125	0.00170376521785212
AT1G15170	0.367485998245835
AT1G15190	0.00887485939573274
AT1G15370	0.205334152493424
AT1G15480	0.0887863962068338
AT1G15570	0.0997750249239102
AT1G15710	0.242468615629223
AT1G15860	0.362327619335206
AT1G15910	0.0356063027576202
AT1G15920	0.417008889842189
AT1G15940	0.607868753589968
AT1G15950	0.863949162386885
AT1G15980	0.539386368095018
AT1G16130	0.331054896545278
AT1G16180	0.156119530021009
AT1G16220	0.0748090679821428
AT1G16500	0.153668721161818
AT1G16520	0.190829349869469
AT1G16770	0.485386981128869
AT1G16880	0.138584197610774
AT1G17040	0.031320048193437
AT1G17050	0.000143496793385615
AT1G17130	0.862775266498219
AT1G17170	0.36563125836314
AT1G17220	0.0279418753263747
AT1G17230	0.151952745055929
AT1G17290	0.0257976900561381
AT1G17420	0.73614303161107
AT1G17430	0.0403743499723385
AT1G17490	0.125001054462651
AT1G17610	0.00678155505520301
AT1G17970	0.0207177053106399
AT1G18030	0.621034885412602
AT1G18170	0.0398756898509993
AT1G18290	0.0169177646227106
AT1G18390	6.83891067220976e-07
AT1G18490	0.00420186933613192
AT1G18560	0.00396389225728134
AT1G18590	0.0277694767663133
AT1G18660	0.0809050416110621
AT1G18950	0.339585268952929
AT1G19340	0.206955671744434
AT1G19350	0.108360672013123
AT1G19600	0.631708940936057
AT1G19710	0.351839946365996
AT1G19910	6.47358644829645e-07
AT1G19950	0.0786546236912103
AT1G20030	0.0033768610089762
AT1G20090	0.0142541711772548
AT1G20140	0.851057431869112
AT1G20310	0.422532850884397
AT1G20380	0.0284254574735382
AT1G20460	0.0668530063272952
AT1G20760	0.504165965209361
AT1G21050	0.102622309504092
AT1G21090	0.00166947377905376
AT1G21250	0.0967991266068935
AT1G21270	0.0680207904307389
AT1G21370	0.0702559377362619
AT1G21400	0.456428570952796
AT1G21410	0.887343186651826
AT1G21630	0.183871643615825
AT1G21640	0.0254145751687362
AT1G21670	1.1297157416693e-06
AT1G21680	0.00488652562421244
AT1G21695	0.0525801671527105
AT1G21720	0.310051257202281
AT1G21730	0.115696817453565
AT1G21740	0.627761386283767
AT1G21750	0.178401480018648
AT1G21790	0.00396365339444851
AT1G21980	0.437391452380968
AT1G22070	0.00261808194315555
AT1G22160	0.0240756700591099
AT1G22220	0.0730502182541853
AT1G22330	0.245836148959474
AT1G22450	0.576490914163123
AT1G22540	4.04387537920485e-06
AT1G22630	0.379981522634488
AT1G22640	0.437228853627188
AT1G22660	0.333013835046597
AT1G22740	0.505717866676402
AT1G22770	0.000202923749725649
AT1G22790	0.109368089821907
AT1G22882	0.1971549676687
AT1G22910	0.104478929807277
AT1G23040	0.267448477448122
AT1G23480	0.162946630761648
AT1G23550	0.423930357071893
AT1G23880	0.84540350873521
AT1G24148	0.0481940546924269
AT1G24150	0.443873741228646
AT1G24310	0.656954182383158
AT1G24330	0.731475479266829
AT1G24440	0.23377303757097
AT1G24530	0.037992576642965
AT1G24706	0.148683110360225
AT1G25250	6.67763261937934e-07
AT1G25280	0.858243980059991
AT1G25320	0.0104352667809862
AT1G25425	0.214147079959381
AT1G25480	0.187527156682795
AT1G25490	0.907560281759319
AT1G25520	0.811433194506859
AT1G26460	0.736859254593715
AT1G26560	6.65192126678807e-07
AT1G26570	0.397319657642071
AT1G26630	0.00654977804153308
AT1G26670	0.00382850153918003
AT1G26730	0.12149252286362
AT1G26770	0.0718638671282108
AT1G26830	0.0780310706236802
AT1G26960	0.0391856098391941
AT1G27020	0.586029025309666
AT1G27120	0.159317754272121
AT1G27130	0.00245731389460723
AT1G27170	0.0343787313530209
AT1G27180	0.408022777003804
AT1G27320	0.21488313915711
AT1G27340	0.685607567422465
AT1G27360	0.298176241185371
AT1G27450	0.00967351516855866
AT1G27460	0.0507753661373958
AT1G27480	0.0876147332770345
AT1G27680	0.136420899150668
AT1G27750	0.46183855436315
AT1G27850	0.827367355325501
AT1G27950	0.560973398076643
AT1G27980	0.0203019235844442
AT1G28060	0.0056465877054831
AT1G28070	0.00653937469986102
AT1G28130	0.137356450975331
AT1G28360	0.806129344658047
AT1G28440	0.607706293836121
