ID	default.pvalue	period	phase	amplitude
AT1G01030	0.756478315151123	24.3333333333333	8.60201327846111	0.269191505850686
AT1G01120	4.11702653541068e-05	23.8571428571429	18.0480719672401	0.613458374677759
AT1G01140	0.000107530338139039	23.7130201814768	9.25889981450887	1.28180557501317
AT1G01180	5.61732791684033e-05	24.2249674902471	17.5661497412143	0.902636019517274
AT1G01240	0.104708675292172	24.2464146023468	7.39321839901675	1.05182536198665
AT1G01260	0.998703232558281	24.3333333333333	11.9689077540924	0.156290711630344
AT1G01300	9.60898027813073e-13	23.8966752737245	13.8774916145464	1.88407939124974
AT1G01360	0.970517649101089	24.3333333333333	23.0357431573522	0.374962420311149
AT1G01430	4.4697152534745e-08	24.5812672176309	10.5291496047196	1.01635675332686
AT1G01490	0.936024437125176	24.3333333333333	4.00138364671475	0.528726850354906
AT1G01520	8.69540745185304e-06	23.8104478104478	2.3523143687116	2.50602542164104
AT1G01540	0.999967614614374	23.9693406131877	16.7337942506387	0.168518590226289
AT1G01550	7.75067167895216e-05	24.3333333333333	3.59841928408879	1.1111990847585
AT1G01570	0.000362496426319803	24.5812672176309	12.0176750742792	0.88078147920689
AT1G01600	0.987500742051283	24.3333333333333	13.6779094918755	0.246589647366483
AT1G01630	9.1042420102827e-07	23.8500122712409	13.1918899872093	0.451434723362485
AT1G01690	0.244799166266651	24.1402831402831	12.2097348165184	0.378948469871244
AT1G01730	0.328628354235211	23.6666666666667	12.2561190981596	0.481079808369404
AT1G01790	0.999996126994916	23.6666666666667	10.4082249639501	0.0821861508500222
AT1G01800	0.999810520572188	23.6666666666667	6.23455276936357	0.177385275796647
AT1G01830	0.00834959655519174	24.65	11.3683626703825	0.465621075561896
AT1G02000	5.45227226256273e-07	23.7942777541766	13.3107516897239	1.11688732967333
AT1G02080	0.998913790439535	24.091684434968	20.628684889983	0.213848501438926
AT1G02110	0.925672341186246	24.3333333333333	19.2996528759791	0.143216580172801
AT1G02150	0.000791259797650601	23.6877245645154	9.50751510941648	0.894245465727246
AT1G02170	0.93549083526582	24.3333333333333	11.8555652720913	0.320279789900923
AT1G02205	0.000112973661304028	24.5487707881417	10.8822086890032	0.691304408545911
AT1G02300	8.12561129492906e-12	24.5063480531438	12.094833522156	1.7968975257477
AT1G02380	0.315078012752078	24.3333333333333	0.638413166909888	0.385364241698521
AT1G02390	0.880701671584775	24.3333333333333	14.881415860843	0.343643254770908
AT1G02400	1.52878820713909e-11	24.4267424711993	1.75159765929705	1.1911913921398
AT1G02500	0.971687292735413	24.3333333333333	6.08430871825234	0.452785234689447
AT1G02560	7.02755377224307e-08	24.0716429107277	5.14753015333153	2.07334092134392
AT1G02650	0.0878467454441357	24.5812672176309	9.16796573938977	0.595770989421208
AT1G02660	4.55104128160855e-06	24.0164765525982	5.69168734164166	1.41793450313961
AT1G02720	0.00460866080007583	24.3333333333333	14.2172838627674	0.704355199137047
AT1G03030	0.207531872836057	23.9101086048455	7.31142087772563	0.541112450978091
AT1G03090	0.044743728065926	24.3333333333333	12.5781375827743	0.826152344235994
AT1G03220	0.991222326918716	24.3333333333333	10.0434203504927	0.323755244293385
AT1G03230	0.00146342534876931	23.9426538300544	11.2096891679333	0.636097172987259
AT1G03440	0.993917219917849	24.3333333333333	16.5287394887405	0.22861966891589
AT1G03610	0.00115611467712351	24.0779054916986	8.92837305570746	0.693398262186196
AT1G03740	0.99733949024153	24.3817204301075	10.5968509857171	0.19420090755219
AT1G03930	0.22609262282793	24.0232558139535	7.92037134008836	0.40761141297123
AT1G04170	0.166466320304643	24.0232558139535	5.11106548091241	0.842451035309111
AT1G04250	4.05954695081867e-07	23.475952296641	4.23758548704999	0.771785184094044
AT1G04350	0.476407190096002	23.4635416666667	4.35216770868179	0.572788115919357
AT1G04430	0.993768555622002	24.3333333333333	3.19724678299683	0.29201883750896
AT1G04440	0.861243564161602	23.6666666666667	12.4392027679975	0.423670119995601
AT1G04520	0.00436361451581002	23.5162619068051	4.12105476694039	0.738542544938371
AT1G04540	0.907191706787425	23.6666666666667	6.82157545405437	0.229622630495644
AT1G04550	1.78206864676067e-06	23.599712217276	4.1026182331406	1.38623337340337
AT1G04555	0.00765864682062367	23.9869523407845	13.8284982863805	0.572509462777273
AT1G04690	0.000233643149331164	24.2167039284574	9.76399008858282	1.38396532886152
AT1G04810	0.213289559093251	24.0710336027222	6.26409714412757	0.710963230063042
AT1G05000	4.85051706423656e-05	24.5375800179804	23.4351456343542	1.26578317338073
AT1G05010	4.79770715114958e-05	23.8898128898129	19.0658683526359	1.06922876903127
AT1G05100	0.987439331486235	23.6666666666667	21.5707565376892	0.19664299765456
AT1G05562	0.000473996905489327	23.9227557411273	13.9597161148055	0.902747722495511
AT1G05690	0.0125024287214952	23.606300427529	3.05139706108767	0.713899284804341
AT1G05805	2.22044604925031e-16	24.6208242159008	15.1204703160811	2.37881214258321
AT1G05890	0.0522569247633815	23.7810234576628	8.29583708314313	1.01769065996977
AT1G06290	0.186490847603815	23.3435897435897	13.2156650815058	0.602161466798734
AT1G06410	0.000250764349636112	24.1402831402831	4.81695617624174	1.09690701315941
AT1G06630	0.000293985092942206	24.3333333333333	8.57787143389746	0.781169669151411
AT1G06640	0.0651632718059958	24.3333333333333	5.26927438340728	0.618871740294921
AT1G06780	0.000229432769663251	24.65	14.0286246160256	0.959054999935605
AT1G06800	0.00437807128964562	23.9227557411273	14.06908091299	0.65200461878058
AT1G07180	7.7715611723761e-15	23.6280759905076	2.67689443146414	3.11226836992246
AT1G07200	0.0547402366785236	24.3333333333333	0.235154208854141	1.52579461029974
AT1G07240	0.918818609618456	24.3333333333333	15.2707723171182	0.325623259599432
AT1G07260	1.89111495463301e-07	24.0825915492958	14.7997024604137	1.09541695725326
AT1G07280	0	24.2055055731794	12.8324509460434	3.19337580426779
AT1G07420	4.08632112328666e-05	24.5136612021858	14.9784828006345	1.0547018758852
AT1G07430	3.88578058618805e-15	24.2821379698945	15.8993601487382	1.20689787602863
AT1G07510	3.91841240463542e-05	24.0985915492958	3.31614415408414	0.670938359724862
AT1G07630	0.00589057386437308	24.19172662991	13.1246554417548	0.928006426131597
AT1G07720	3.35222365754895e-06	23.5676350990348	14.7403654462788	1.06390321963552
AT1G07728	0.00602902619434331	24.5136612021858	12.7633235277562	0.896125116689074
AT1G07890	0.00402327516815959	24.0825915492958	12.2386345922282	1.4043182133702
AT1G07910	0.0710604559339236	24.105510465613	9.62015228054391	0.780821134247205
AT1G07920	0.872000532932218	24.3333333333333	6.16939097268759	0.67021250072832
AT1G07990	0.137098035520606	23.3435897435897	12.5887052406118	0.737191743942713
AT1G08260	0.509119288119569	24.3333333333333	13.6271580446363	0.864053040302665
AT1G08300	0.124187916132664	24.3333333333333	1.97867890303898	0.593203376686819
AT1G08370	0.993726340604932	24.3333333333333	7.49255037850839	0.30640415770146
AT1G08420	0.392751789989697	23.6666666666667	10.5319833791219	0.783439456539594
AT1G08460	0.00255068885458543	24.599076094864	12.3729796634874	0.752046208280895
AT1G08510	0.835632678201939	23.6506666666667	11.0179500041023	0.36141208519958
AT1G08530	0.0630692552770473	24.3333333333333	16.5193930735504	0.700087826499426
AT1G08550	8.10340040113822e-06	24.65	14.7899266906525	1.21976999423142
AT1G08570	0.044440824536514	24.3333333333333	0.439564037106916	1.06908845665222
AT1G08760	0.0505799789309279	24.5812672176309	13.3861325468077	0.57520848521277
AT1G08770	0.0281839881506306	24.5136612021858	12.8231200504675	0.988328322725815
AT1G08890	8.62855942153073e-05	24.3333333333333	13.2298353990048	0.920615614053845
AT1G08910	0.873286873175908	24.0985915492958	5.59500665342928	0.262827395147154
AT1G08920	0.00540414986210347	23.9626521191775	6.27515529804813	0.64264803563872
AT1G08930	0.00099394970451816	24.65	2.8262256084674	1.14380606341684
AT1G08960	0.000602416507503034	24.1816918545967	12.2323074533386	1.21383592171869
AT1G09040	0.0228340985690579	24.65	15.0152146430242	0.506969503129827
AT1G09070	0.0138798660648871	24.4657771064716	4.82550758972797	1.54802906876832
AT1G09160	0.281497932592096	24.3333333333333	5.54421230306291	0.496198974564214
AT1G09250	0.999214626439766	24.3333333333333	23.4127710745515	0.172385716614414
AT1G09490	7.77502049409406e-08	23.9293773506059	8.22151608701438	1.13468192546904
AT1G09530	0.0701453784062043	24.3333333333333	8.53484930245295	0.787841057244721
AT1G09560	0.0836085657715361	24.3333333333333	5.07029186492033	0.683470885042399
AT1G09794	0.999643554160309	24.3333333333333	20.0430101846545	0.101590018478972
AT1G09815	0.985854831238817	24.3333333333333	11.1234036105153	0.313930796455401
AT1G09870	0.865465933893843	23.6666666666667	5.76675390549808	0.416243793722442
AT1G09960	0.35621839473687	23.4031007751938	12.7149891746743	0.203171911962644
AT1G09970	0.352033865925806	24.3333333333333	3.28183670255788	0.75633508968174
AT1G10150	0.999460486598723	24.3333333333333	4.38479989194171	0.200106357049695
AT1G10560	5.59755001638962e-06	23.9095456440183	15.2894426193742	0.602807931272241
AT1G10657	0.46496664683684	24.4471544715447	8.149449864899	0.475136235190285
AT1G10660	0.201332593406747	23.7670896438805	8.41790124470423	0.569886739185208
AT1G10850	0.999838837879479	23.6666666666667	2.66882464177402	0.111498441631231
AT1G10930	0.125957295964615	23.779827798278	6.66245132820697	0.591465537030028
AT1G11050	0.000139320959866684	24.2535885167464	5.22952417510942	1.63693399583766
AT1G11125	0.666778005424371	23.6666666666667	21.401890971885	0.283058184660651
AT1G11260	0.000491817302173514	24.5136612021858	13.5160704652288	0.724385971659245
AT1G11310	0.172855634797074	23.4031007751938	10.542106059035	0.756694614299757
AT1G11320	0.331668215117779	24.3333333333333	11.3403959005681	0.471726415891523
AT1G11330	0.137782331055437	24.3333333333333	21.948199683294	0.407826211134278
AT1G11410	0.0542584414589961	24.2178432221741	13.5339952024096	0.508173385446056
AT1G11440	0.00884030502926192	24.0368487928844	11.5338246019315	0.759310070810267
AT1G11700	2.30525410742644e-05	24.0481733956651	18.7110494475393	1.26942750049115
AT1G11790	0.985997378166773	23.6666666666667	7.43927872435623	0.377781245904234
AT1G11840	0.794409526166552	23.9493087557604	8.82706214918407	0.327912527454574
AT1G11860	0.904246886335508	23.7670896438805	10.0654492639755	0.519729924168657
AT1G11930	0.959600565778006	24.3333333333333	13.0116113281444	0.395095248681968
AT1G12060	0.000826036436298083	24.0300465509945	19.1824717711832	0.830046614406606
AT1G12220	0.818805242707661	23.6666666666667	9.41047506528088	0.423379956096853
AT1G12244	0.0163577324991333	23.3435897435897	14.5574191458909	0.761572517658369
AT1G12320	0.994021279683935	24.3333333333333	19.4204424051802	0.251680918711188
AT1G12330	2.74430210089882e-06	24.0985915492958	14.8140758168551	0.898089205347353
AT1G12350	0.0697046070647722	23.8376703841388	5.86298128477196	0.670577151778673
AT1G12360	0.994483153112033	23.6666666666667	9.63808428235233	0.360525454844847
AT1G12380	0.994434993823178	24.3333333333333	4.52393006770806	0.204075918993198
AT1G12390	0.908776575176296	24.5812672176309	10.6317418453179	0.599324154004653
AT1G12450	0.480631816532864	24.4917601947395	13.6089387284621	0.680628675104288
AT1G12460	0.970135999461611	24.3333333333333	11.0479292165988	0.205700023252822
AT1G12580	0.00389122027914168	23.8632887506894	4.88966984986857	1.02484786616089
AT1G12770	0.974030801786311	23.6666666666667	7.38666800662287	0.22709734603441
AT1G12780	0.0220498736722177	24.3245524233693	12.3943787271171	1.08791323930414
AT1G12840	0.693749666856357	24.4124319903275	9.46498486259422	0.610457731170554
AT1G12860	2.50803084755891e-06	23.8951165094198	11.4235776833701	1.18408817471185
AT1G13020	0.0849101830964591	24.4471544715447	14.1524746717878	0.671367826816646
AT1G13080	8.63487059632462e-12	23.4031007751938	2.59182956787719	2.36497460043613
AT1G13100	0.00104657717544177	24.4374030254283	12.8725461319785	0.494043129339056
AT1G13110	5.72518001640265e-06	24.1124412141941	18.1637751417789	1.04358400364759
AT1G13180	0.000163093791487379	23.3435897435897	12.3154492187049	0.960718503638904
AT1G13190	0.994133290354353	23.6666666666667	1.75109232669333	0.212532629886198
AT1G13210	1.4570416516313e-05	23.5639646438805	6.07621324511835	0.965605194460662
AT1G13260	0.0093142825473389	23.685297691373	4.26719821456937	0.632126469549054
AT1G13280	0.903418005280746	24.3333333333333	12.9448639499915	0.199518550745095
AT1G13390	0.0105347948133108	23.3435897435897	1.77674146418669	0.688735583214674
AT1G13440	0.0106829248365995	23.4031007751938	1.12883173562019	1.12991415716294
AT1G13770	0.10604141406857	23.9559748427673	14.7970658140935	0.487233878383841
AT1G13820	0.0144666861359993	23.5290419114019	3.49741910629512	1.09881186446198
AT1G13920	3.36361483110892e-09	24.5136612021858	15.3638096728906	0.817910723804184
AT1G13950	0.748490782450472	24.5812672176309	16.8529829482418	0.196474274331829
AT1G14230	0.0239233905837398	24.3333333333333	15.4346705831411	0.734561531472869
AT1G14250	0.439831142079332	24.3333333333333	7.77480244997435	0.59829043787865
AT1G14280	6.55586696041155e-13	23.3435897435897	2.42086834989099	2.43344380464501
AT1G14350	0.331246419100852	24.3333333333333	1.74629618352804	0.40995901425442
AT1G14430	0.738072654193777	24.3333333333333	17.8755447418533	0.242397105345829
AT1G14650	0.99426438226778	23.6666666666667	4.84773293215905	0.271075496858824
AT1G14685	0.422789055499268	24.65	10.7359957188098	0.659180090275907
AT1G14687	0.101204447642534	24.4195810169202	13.7889644264879	0.66029238861044
AT1G14700	0.0418012309997617	23.4635416666667	9.17735414065922	0.678345101486596
AT1G14740	0.308996735821898	23.6666666666667	6.95448114546956	0.761595291431193
AT1G14920	0.00126630049771603	23.4342028712046	15.146314099896	1.05498976439945
AT1G15002	0.00939576060882064	24.5520914335317	9.2732486542371	0.317207540428385
