ID	default.pvalue	period	phase	amplitude
AT1G01180	0.103437569482212	23.6666666666667	7.84695985080739	0.873019327059381
AT1G01210	0.767058581546631	24.3333333333333	13.9110340010859	0.299522654902331
AT1G01300	0.998542826158637	24.3333333333333	4.42131760875646	0.0696213681044199
AT1G01360	0.00175006594580407	24.6208242159008	1.57260232627602	0.689696166931846
AT1G01480	0.99856126110553	24.3333333333333	2.59668497833829	0.130551857212133
AT1G01500	0.000112096433867115	24.5273979518246	8.90990242409898	1.38074633250978
AT1G01520	1.51115086759468e-05	24.65	22.4716553059954	0.702337019814332
AT1G01540	0.00168532600202709	23.6666666666667	0.307384177169767	0.442703375651967
AT1G01550	0.994291103628584	24.0847890924585	19.9399620677986	0.220599675931674
AT1G01570	0.802026249629402	24.3333333333333	16.4876229509778	0.494719820342333
AT1G01600	0.999997335487441	23.6666666666667	14.0623371197243	0.0573639336933099
AT1G01630	0.97421120188116	24.3333333333333	15.9657342275567	0.128392716881176
AT1G01715	0.00172576771574529	24.3333333333333	4.11136551236402	0.861576855861364
AT1G02000	0.0122707228717407	23.9760403530895	23.5451598561761	0.416296729059758
AT1G02300	0.00534399752299919	24.3333333333333	16.1571882594587	0.597363344171738
AT1G02390	0.977781055665529	24.3333333333333	18.0625689878619	0.187150950672301
AT1G02500	0.00131157020322026	23.6309152944667	15.4793178560878	0.42507833555505
AT1G02640	0.999413983357981	24.3333333333333	8.5399738891456	0.105232675401366
AT1G02650	1.10003324617081e-05	24.5087088081112	10.3033865830754	1.00155041237819
AT1G02720	0.218723877496113	24.5136612021858	11.1899796424695	0.493839058849768
AT1G02840	0.213330157305821	24.4471544715447	13.8203117349076	0.373121385168238
AT1G03090	7.04701774068006e-06	23.9192510024648	13.2329291927114	0.83745334643993
AT1G03220	0.0942183184294596	23.9559748427673	8.66780888482581	0.605773326363036
AT1G03230	0.000670375695444814	24.4471544715447	12.1236194416351	0.846179572562758
AT1G03440	0.846566838101096	24.3333333333333	16.0628861976965	0.522374752751027
AT1G03630	0.156967629819976	24.3333333333333	18.2153874711894	0.559505769197317
AT1G03930	0.960255271334866	23.6666666666667	0.234506370380103	0.216261490986013
AT1G04170	0.887755526897011	24.3333333333333	11.252163648149	0.226676875460091
AT1G04250	5.72356940404806e-05	23.9293773506059	23.8653184463923	0.767989331610771
AT1G04350	0.0100304272090649	24.1965442764579	0.673102166529511	0.469015043010704
AT1G04520	0.308620095054029	23.6670533492327	1.13886981477416	0.423550178005656
AT1G04550	0.0039178670515867	23.6666666666667	1.73640628183077	0.626547892213387
AT1G04690	0.0298844423927337	24.3333333333333	12.9348973061782	0.635760589886315
AT1G04810	0.96685169000183	23.6666666666667	13.5353343956397	0.24410357479889
AT1G05000	0.947826691992451	24.3333333333333	23.5922203346234	0.106431695085798
AT1G05200	0.984901660175713	23.6666666666667	14.0711824764712	0.129950592269878
AT1G05540	0.0146139229697031	24.3333333333333	18.2785252681524	0.496660938586628
AT1G05562	0.0446287366023386	24.2392531480677	20.4345741017195	0.491048088388513
AT1G05620	0.000275714778433245	24.175355450237	16.3839262559524	0.488044561754576
AT1G05690	0.988530601035096	24.3333333333333	19.9492403672406	0.17425801163768
AT1G05805	0.00126667943664138	24.3768721453104	9.93324274124131	0.893959420019633
AT1G05890	0.129628892871715	23.6666666666667	6.33679088840405	0.487544726950009
AT1G06160	0.193176159371157	23.8898128898129	14.7248560945369	0.289422903920934
AT1G06230	0.886380328051779	24.3910591540104	24.0189408658506	0.302717965998907
AT1G06630	0.918766588781237	24.3333333333333	5.30414829530777	0.362298429266417
AT1G06640	0.404293500316347	24.3333333333333	4.72185656899391	0.336386235602271
AT1G06680	0.103818987524817	23.6666666666667	2.17595417684917	0.661573829622903
AT1G07180	2.40828963438133e-08	24.2055055731794	0.467571104907483	1.22581318803263
AT1G07280	0.216515870843077	23.9133773506059	9.19972253196466	0.591842126106683
AT1G07420	0.0183487675881826	23.5512681344503	15.0052788182756	0.643107783897256
AT1G07510	0.548686686248365	24.2392531480677	22.1282605865848	0.223361081285234
AT1G07728	0.000521958274490975	23.4031007751938	7.23686048270713	0.908937501996514
AT1G07810	0.363983940753547	24.3333333333333	5.70709413819782	0.443450103197464
AT1G07830	0.0013144365762634	24.3333333333333	15.7758367917028	0.713982912497601
AT1G07890	0.945860716447877	24.1333047578225	22.6082406679204	0.224213799326861
AT1G07910	0.00112594720149173	24.3333333333333	15.4746009916946	0.588010407965188
AT1G07920	0.0765263979837557	24.3333333333333	21.5150796683265	0.457346055595376
AT1G07930	0.986604381634392	24.3333333333333	4.06506607895417	0.202257533666309
AT1G07990	0.999999781772369	24.3333333333333	6.46273021362357	0.0670895821868193
AT1G08260	0.999990963326535	24.3333333333333	18.3798744161821	0.116283520543209
AT1G08280	0.950585058379581	23.7165514436763	14.0344092439429	0.171785562524236
AT1G08300	0.0016231157012695	24.3333333333333	1.32797753335335	1.09897777555309
AT1G08370	0.946988234592973	24.3333333333333	9.28617923336714	0.28731609864519
AT1G08420	0.119713449768289	24.0029523407845	1.66251310527304	0.298080274653448
AT1G08530	9.68926986611995e-05	24.0648636493724	11.1016282784406	0.893508980943404
AT1G08760	0.999898534151146	24.3333333333333	10.8173870388684	0.10896506905609
AT1G08890	1.03793119851092e-05	24.2896461336828	15.2314696057307	0.963480012384648
AT1G08920	0.296233799727277	24.5812672176309	5.75160059105472	0.441542056345052
AT1G08940	0.936300063952126	24.3333333333333	2.45843450962768	0.410845199394563
AT1G09310	0.999999992372005	24.3333333333333	15.4082417667314	0.0298779588468246
AT1G09490	1.62340929588112e-09	23.9185654460069	10.7670141536241	0.64843620224043
AT1G09530	0.00586941573303068	23.8182941903585	5.91010931950797	0.531199580902507
AT1G09590	0.775533098671703	24.3333333333333	5.46600409273158	0.470032263878814
AT1G09650	0.999915003157324	23.6666666666667	1.37375421068142	0.0658991222379671
AT1G09750	0.923325971584421	24.3333333333333	17.7844028804479	0.233408065318791
AT1G09794	0.0713991515545931	24.3333333333333	10.0712312556153	0.669965942076311
AT1G09815	0.51250294832267	24.5136612021858	9.73986773353177	0.232275487382949
AT1G09870	0.884115143268753	24.3333333333333	14.7909984963111	0.321036495771008
AT1G09960	0.973514091288374	24.3333333333333	2.84782170203743	0.28556159931132
AT1G09970	0.999940654243618	24.3333333333333	2.69246157280615	0.0863162337027843
AT1G10210	0.0605728644565869	24.3333333333333	15.2567002883375	0.436583296452201
AT1G10270	0.136476951064926	23.685297691373	22.8205105994446	0.453659903285641
AT1G10290	0.827998770516079	24.3333333333333	12.9058481840399	0.367003810368592
AT1G10560	0.42688123560568	23.779827798278	10.0964732271605	0.500294060658032
AT1G10657	0.718548977418972	24.0847890924585	13.2522291069006	0.254035353427598
AT1G10660	0.0211290686454616	23.9426538300544	17.9346616022437	0.553397332732152
AT1G10670	0.993030658903687	24.175355450237	10.6770587539334	0.176389724605257
AT1G10850	0.491065285200265	24.1333047578225	18.4764371193935	0.231790514026772
AT1G11060	0.939076293510456	23.6666666666667	4.78112103399696	0.240128406311711
AT1G11125	0.99976493526631	24.3333333333333	20.3155798770865	0.112401836050367
AT1G11260	2.81801025142636e-05	23.888559434968	16.1780670938211	0.488301371990185
AT1G11320	0.971034835849804	24.3333333333333	16.0116800109623	0.322894329022121
AT1G11330	0.980713510358394	24.3333333333333	19.3254115690683	0.172446674416483
AT1G11440	7.76463326619403e-05	24.5303433124948	13.9250697844741	0.925642962914857
AT1G11790	0.97076674780674	24.1302083333333	15.1346152334447	0.0565898260613315
AT1G11860	0.0814199200756858	24.65	18.329122276499	0.538160033496006
AT1G12110	0.0305480750983909	24.3333333333333	13.24620291293	0.413996135973131
AT1G12220	0.553598354432876	24.3333333333333	18.1580659094415	0.330213099501363
AT1G12320	0.772945588510817	23.9559748427673	23.1137411184639	0.313720117449688
AT1G12330	0.965584247126254	24.3333333333333	19.8673533221304	0.336446065818546
AT1G12350	0.0844888292291763	24.3333333333333	7.37268449976505	0.456185121651368
